name,cmc,colors,type,subtypes,rarity,power,toughness,image_url,code
Hurloon Minotaur,3,['Red'],Creature — Minotaur,['Minotaur'],Common,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201401&type=card,ME3
Ivory Guardians,6,['White'],Creature — Giant Cleric,"['Giant', 'Cleric']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201146&type=card,ME3
Jedit Ojanen,7,"['Blue', 'White']",Legendary Creature — Cat Warrior,"['Cat', 'Warrior']",Common,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201128&type=card,ME3
Jerrard of the Closed Fist,6,"['Green', 'Red']",Legendary Creature — Human Knight,"['Human', 'Knight']",Common,6,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201196&type=card,ME3
Jungle Lion,1,['Green'],Creature — Cat,['Cat'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201241&type=card,ME3
Kei Takahashi,4,"['Green', 'White']",Legendary Creature — Human Cleric,"['Human', 'Cleric']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201200&type=card,ME3
Killer Bees,3,['Green'],Creature — Insect,['Insect'],Uncommon,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201201&type=card,ME3
Kjeldoran Frostbeast,5,"['Green', 'White']",Creature — Elemental Beast,"['Elemental', 'Beast']",Uncommon,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201197&type=card,ME3
Kobold Drill Sergeant,2,['Red'],Creature — Kobold Soldier,"['Kobold', 'Soldier']",Uncommon,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201148&type=card,ME3
Kobold Overlord,2,['Red'],Creature — Kobold,['Kobold'],Uncommon,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201149&type=card,ME3
Kobold Taskmaster,2,['Red'],Creature — Kobold,['Kobold'],Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201150&type=card,ME3
Kobolds of Kher Keep,0,['Red'],Creature — Kobold,['Kobold'],Common,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201151&type=card,ME3
"Kongming, ""Sleeping Dragon""",4,['White'],Legendary Creature — Human Advisor,"['Human', 'Advisor']",Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201282&type=card,ME3
Labyrinth Minotaur,4,['Blue'],Creature — Minotaur,['Minotaur'],Common,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201319&type=card,ME3
Lady Caleria,7,"['Green', 'White']",Legendary Creature — Human Archer,"['Human', 'Archer']",Uncommon,3,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201410&type=card,ME3
Lady Evangela,3,"['Black', 'Blue', 'White']",Legendary Creature — Human Cleric,"['Human', 'Cleric']",Uncommon,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201203&type=card,ME3
Lady Orca,7,"['Black', 'Red']",Legendary Creature — Demon,['Demon'],Common,7,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205867&type=card,ME3
Lesser Werewolf,4,['Black'],Creature — Werewolf,['Werewolf'],Common,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201154&type=card,ME3
"Liu Bei, Lord of Shu",5,['White'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Rare,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201283&type=card,ME3
Livonya Silone,6,"['Green', 'Red']",Legendary Creature — Human Warrior,"['Human', 'Warrior']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201267&type=card,ME3
Loyal Retainers,3,['White'],Creature — Human Advisor,"['Human', 'Advisor']",Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201136&type=card,ME3
"Lu Bu, Master-at-Arms",6,['Red'],Legendary Creature — Human Soldier Warrior,"['Human', 'Soldier', 'Warrior']",Rare,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201285&type=card,ME3
"Lu Meng, Wu General",5,['Blue'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201097&type=card,ME3
"Lu Xun, Scholar General",4,['Blue'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201286&type=card,ME3
Marhault Elsdragon,6,"['Green', 'Red']",Legendary Creature — Elf Warrior,"['Elf', 'Warrior']",Uncommon,4,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201222&type=card,ME3
Meng Huo's Horde,5,['Green'],Creature — Human Soldier,"['Human', 'Soldier']",Common,4,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201219&type=card,ME3
"Meng Huo, Barbarian King",5,['Green'],Legendary Creature — Human Barbarian Soldier,"['Human', 'Barbarian', 'Soldier']",Rare,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201287&type=card,ME3
Nebuchadnezzar,5,"['Black', 'Blue']",Legendary Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201212&type=card,ME3
Nicol Bolas,8,"['Black', 'Red', 'Blue']",Legendary Creature — Elder Dragon,"['Elder', 'Dragon']",Rare,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201213&type=card,ME3
Old Man of the Sea,3,['Blue'],Creature — Djinn,['Djinn'],Rare,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201144&type=card,ME3
Palladia-Mors,8,"['Green', 'Red', 'White']",Legendary Creature — Elder Dragon,"['Elder', 'Dragon']",Rare,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201215&type=card,ME3
Pavel Maliki,6,"['Black', 'Red']",Legendary Creature — Human,['Human'],Uncommon,5,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205922&type=card,ME3
Princess Lucrezia,6,"['Black', 'Blue']",Legendary Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205869&type=card,ME3
Raging Minotaur,4,['Red'],Creature — Minotaur Berserker,"['Minotaur', 'Berserker']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201325&type=card,ME3
Ragnar,3,"['Green', 'Blue', 'White']",Legendary Creature — Human Cleric,"['Human', 'Cleric']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201221&type=card,ME3
Ramirez DePietro,6,"['Black', 'Blue']",Legendary Creature — Human Pirate,"['Human', 'Pirate']",Common,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201310&type=card,ME3
Ramses Overdark,6,"['Black', 'Blue']",Legendary Creature — Human Assassin,"['Human', 'Assassin']",Uncommon,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201223&type=card,ME3
Rasputin Dreamweaver,6,"['Blue', 'White']",Legendary Creature — Human Wizard,"['Human', 'Wizard']",Rare,4,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201224&type=card,ME3
"Reveka, Wizard Savant",4,['Blue'],Legendary Creature — Dwarf Wizard,"['Dwarf', 'Wizard']",Uncommon,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201309&type=card,ME3
Riven Turnbull,7,"['Black', 'Blue']",Legendary Creature — Human Advisor,"['Human', 'Advisor']",Uncommon,5,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201225&type=card,ME3
Rohgahh of Kher Keep,6,"['Black', 'Red']",Legendary Creature — Kobold,['Kobold'],Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201226&type=card,ME3
Rubinia Soulsinger,5,"['Green', 'Blue', 'White']",Legendary Creature — Faerie,['Faerie'],Rare,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201227&type=card,ME3
Scryb Sprites,1,['Green'],Creature — Faerie,['Faerie'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201404&type=card,ME3
Shu Cavalry,3,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201294&type=card,ME3
Shu Elite Companions,5,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201295&type=card,ME3
Shu General,4,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201297&type=card,ME3
Shu Soldier-Farmers,5,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201298&type=card,ME3
Sir Shandlar of Eberyn,6,"['Green', 'White']",Legendary Creature — Human Knight,"['Human', 'Knight']",Common,4,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201229&type=card,ME3
Sivitri Scarzam,7,"['Black', 'Blue']",Legendary Creature — Human,['Human'],Common,6,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205868&type=card,ME3
Slashing Tiger,4,['Green'],Creature — Cat,['Cat'],Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201187&type=card,ME3
Spiny Starfish,3,['Blue'],Creature — Starfish,['Starfish'],Uncommon,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201124&type=card,ME3
Stangg,6,"['Green', 'Red']",Legendary Creature — Human Warrior,"['Human', 'Warrior']",Uncommon,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201231&type=card,ME3
"Sun Ce, Young Conquerer",5,['Blue'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201301&type=card,ME3
"Sun Quan, Lord of Wu",6,['Blue'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Rare,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201302&type=card,ME3
Sunastian Falconer,5,"['Green', 'Red']",Legendary Creature — Human Shaman,"['Human', 'Shaman']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201232&type=card,ME3
Tetsuo Umezawa,3,"['Black', 'Red', 'Blue']",Legendary Creature — Human Archer,"['Human', 'Archer']",Rare,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201234&type=card,ME3
The Lady of the Mountain,6,"['Green', 'Red']",Legendary Creature — Giant,['Giant'],Common,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201204&type=card,ME3
The Wretched,5,['Black'],Creature — Demon,['Demon'],Uncommon,2,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201168&type=card,ME3
Tobias Andrion,5,"['Blue', 'White']",Legendary Creature — Human Advisor,"['Human', 'Advisor']",Common,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205870&type=card,ME3
Tor Wauki,5,"['Black', 'Red']",Legendary Creature — Human Archer,"['Human', 'Archer']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201238&type=card,ME3
Torsten Von Ursus,6,"['Green', 'White']",Legendary Creature — Human Soldier,"['Human', 'Soldier']",Common,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201157&type=card,ME3
Tracker,3,['Green'],Creature — Human,['Human'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201270&type=card,ME3
Tuknir Deathlock,4,"['Green', 'Red']",Legendary Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201240&type=card,ME3
Vaevictis Asmadi,8,"['Black', 'Green', 'Red']",Legendary Creature — Elder Dragon,"['Elder', 'Dragon']",Rare,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201243&type=card,ME3
Wall of Light,3,['White'],Creature — Wall,['Wall'],Common,1,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201120&type=card,ME3
Wandering Mage,3,"['Black', 'Blue', 'White']",Creature — Human Cleric Wizard,"['Human', 'Cleric', 'Wizard']",Rare,0,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201179&type=card,ME3
Wei Elite Companions,5,['Black'],Creature — Human Soldier,"['Human', 'Soldier']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201305&type=card,ME3
Wei Infantry,2,['Black'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206117&type=card,ME3
Wei Night Raiders,4,['Black'],Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201306&type=card,ME3
Wei Strike Force,3,['Black'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201307&type=card,ME3
Willow Priestess,4,['Green'],Creature — Faerie Druid,"['Faerie', 'Druid']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201321&type=card,ME3
Willow Satyr,4,['Green'],Creature — Satyr,['Satyr'],Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201244&type=card,ME3
Wormwood Treefolk,5,['Green'],Creature — Treefolk,['Treefolk'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201271&type=card,ME3
Wu Elite Cavalry,4,['Blue'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201308&type=card,ME3
Wu Longbowman,3,['Blue'],Creature — Human Soldier Archer,"['Human', 'Soldier', 'Archer']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201254&type=card,ME3
Wu Warship,3,['Blue'],Creature — Human Soldier,"['Human', 'Soldier']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201262&type=card,ME3
"Xiahou Dun, the One-Eyed",4,['Black'],Legendary Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201164&type=card,ME3
Xira Arien,3,"['Black', 'Green', 'Red']",Legendary Creature — Insect Wizard,"['Insect', 'Wizard']",Rare,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201208&type=card,ME3
Young Wei Recruits,2,['Black'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201145&type=card,ME3
"Zhang Fei, Fierce Warrior",6,['White'],Legendary Creature — Human Soldier Warrior,"['Human', 'Soldier', 'Warrior']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201312&type=card,ME3
Zodiac Dragon,9,['Red'],Creature — Dragon,['Dragon'],Rare,8,8,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201313&type=card,ME3
Aesthir Glider,3,[],Artifact Creature — Bird Construct,"['Bird', 'Construct']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202510&type=card,ME4
Air Elemental,5,['Blue'],Creature — Elemental,['Elemental'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221985&type=card,ME4
Alaborn Musketeer,2,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221493&type=card,ME4
Alaborn Trooper,3,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221987&type=card,ME4
Aladdin,4,['Red'],Creature — Human Rogue,"['Human', 'Rogue']",Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202452&type=card,ME4
Ali from Cairo,4,['Red'],Creature — Human,['Human'],Rare,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202619&type=card,ME4
Argivian Blacksmith,3,['White'],Creature — Human Artificer,"['Human', 'Artificer']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221112&type=card,ME4
Argothian Pixies,2,['Green'],Creature — Faerie,['Faerie'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202589&type=card,ME4
Argothian Treefolk,5,['Green'],Creature — Treefolk,['Treefolk'],Uncommon,3,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202428&type=card,ME4
Atog,2,['Red'],Creature — Atog,['Atog'],Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202463&type=card,ME4
Bird Maiden,3,['Red'],Creature — Human Bird,"['Human', 'Bird']",Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202553&type=card,ME4
Black Knight,2,['Black'],Creature — Human Knight,"['Human', 'Knight']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221568&type=card,ME4
Brass Man,1,[],Artifact Creature — Construct,['Construct'],Common,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202445&type=card,ME4
Bronze Horse,7,[],Artifact Creature — Horse,['Horse'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202610&type=card,ME4
Champion Lancer,6,['White'],Creature — Human Knight,"['Human', 'Knight']",Rare,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202435&type=card,ME4
Citanul Druid,2,['Green'],Creature — Human Druid,"['Human', 'Druid']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202625&type=card,ME4
Clay Statue,4,[],Artifact Creature — Golem,['Golem'],Uncommon,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202513&type=card,ME4
Clockwork Avian,5,[],Artifact Creature — Bird,['Bird'],Uncommon,0,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202456&type=card,ME4
Clockwork Gnomes,4,[],Artifact Creature — Gnome,['Gnome'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202431&type=card,ME4
Clockwork Swarm,4,[],Artifact Creature — Insect,['Insect'],Common,0,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202618&type=card,ME4
Cloud Dragon,6,['Blue'],Creature — Illusion Dragon,"['Illusion', 'Dragon']",Rare,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=233300&type=card,ME4
Cloud Spirit,3,['Blue'],Creature — Spirit,['Spirit'],Common,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221988&type=card,ME4
Colossus of Sardia,9,[],Artifact Creature — Golem,['Golem'],Rare,9,9,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221291&type=card,ME4
Cyclopean Mummy,2,['Black'],Creature — Zombie,['Zombie'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202550&type=card,ME4
Deathcoil Wurm,8,['Green'],Creature — Wurm,['Wurm'],Rare,7,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221518&type=card,ME4
Demonic Hordes,6,['Black'],Creature — Demon,['Demon'],Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202507&type=card,ME4
Diabolic Machine,7,[],Artifact Creature — Construct,['Construct'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202623&type=card,ME4
Dragon Engine,3,[],Artifact Creature — Construct,['Construct'],Common,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221103&type=card,ME4
Dread Reaper,6,['Black'],Creature — Horror,['Horror'],Rare,6,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=228266&type=card,ME4
Dread Wight,5,['Black'],Creature — Zombie,['Zombie'],Uncommon,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202467&type=card,ME4
Drowned,2,['Blue'],Creature — Zombie,['Zombie'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202554&type=card,ME4
Ebon Dragon,7,['Black'],Creature — Dragon,['Dragon'],Rare,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221547&type=card,ME4
Ebony Rhino,7,[],Artifact Creature — Rhino,['Rhino'],Common,4,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202523&type=card,ME4
